title,label
"Absurdly, Im told this is not time to talk about reforming Muslim attitudes to blasphemy. Seriously. What planet are we on? ",0
"As a @RELIGION(Muslim), I condemn this brutal @CRIME(terrorist attack)",1
"Every religion is mocked - Judaism, Christianity, Buddhits, Muslims - but only ",0
" ORG(Police) warn people in @LOC(Ottawa) to ""stay away from windows &amp; off roofs"" after @ORG(Parliament) @CRIME(shooting) ",1
BREAKING NEWS: 4 @LOC(French) cartoonists @CRIME(killed) in @CRIME(terror attack) today.,1
One @PER(shooter) possibly on the loose in @LOC(Ottawa) amid reports of @CRIME(shootings) in the city,1
Appalled to hear of apparent @CRIME(terrorist attack) in @LOC(Paris). Thoughts with families of @CRIME(killed).,1
Suspects in Thursday slaying of policewoman and current @CRIME(hostage situation) in the East of @LOC(Paris). @ORG(AFP),1
BREAKING: @ORG(Police) asking media to RUN and get away. This is still active @CRIME(shooting.) Reports of police with guns drawn,1
"A history of @ORG(Charlie Hebdo), the satire magazine targeted in Wednesday’s @CRIME(terrorist attack)",1
Free speech must not be silenced after @ORG(Charlie Hebdo) @CRIME(attack),1
"The correct descriptor is ""@PER(shooter)"" not ""radical"" or ""@MISC(muslim)"" or ""@PER(terrorist)"" amid ottawa @CRIME(shooting) ",1
call me foolish but this girl holding ,0
Paris @CRIME(terror attack): What you need to know about @ORG(Charlie Hebdo),1
@LOC(France) raises national alert to highest level after @CRIME(attack) at @ORG(Charlie Hebdo) HQ,1
Graphic: Video shows gunmen with automatic rifles during @CRIME(attack) on @LOC(Paris):,1
In response to the @CRIME(massacre) we must not suppress liberties in the name of defending them – that’s what the terrorists want,1
"Yes, @CRIME(sydneysiege) is a @CRIME(hostage situation). Yes, the @PER(hostage taker(s)) is a @CRIME(terrorist).",1
BREAKING: Five have now escaped a @CRIME(hostage situation) at a cafe in downtown @LOC(Sydney) sydneysiege.,1
"10 people have died in a @CRIME(shooting) at the @LOC(Paris) HQ of French weekly @ORG(Charlie Hebdo), reports say.",1
BREAKING NEWS: SYDNEY SIEGE GUNMAN DOWN.,0
Rage against the @CRIME(murders) of freethinkers and Long Live @ORG(Charlie Hebdo)...,1
CEO of @ORG(Lindt cafe) says 40-50 hostages held by 2 gunmen. Significantly higher number than initially thought @LOC(MartinPlace) @CRIME(sydney siege),1
Update - @PER(Henry Samuels) tells @ORG(Sky News) 10 people have been @CRIME(killed) in @CRIME(shooting) at @ORG(Charlie Hebdo) headquarters in @LOC(Paris),1
"@LOC(Paris) on maximum alert after @CRIME(attack), officials say as @PER(President Hollande) arrives at scene",1
"KEY: Nothing in @PER(Wilson's) story in new autopsy says he feared for his life or life of another, which is only legal justification for @CRIME(shooting)",1
4. Muslims fear backlash,0
@PER(Maryam Rajavi) message regarding the @CRIME(terrorist attacks),1
"The irony, it hurts. Apple, who repeatedly censored  on its platforms, is now claiming to be Charlie ",0
BREAKING: Reports hostages can be seen running from the @LOC(Lindt building) in the latest development of the @LOC(Sydney) @CRIME(siege) @ORG(9News),1
Latest on the @CRIME(manhunt) for @ORG(Charlie Hebdo) attackers:,1
 Islam has lost its right as a religion. It shd be declared perverted philosophy like nazism &amp; its glorification banned.,0
" @ORG(St. Louis Police) tells me they’re currently talking to Dorian Johnson, key witness in MikeBrown @CRIME(shooting)",1
@CRIME(attack) that @CRIME(killed) policewoman south of @LOC(Paris) is treated as terrorist: French prosecutors,1
Magnificent cartoons in response to @ORG(Charlie Hebdo) @CRIME(attack). He drew first particularly powerful,1
"R.I.P. @PER(Ahmed Merabet), a @LOC(French Muslim) cop, first victim of @LOC(Paris) @CRIME(shooting).",1
BREAKING: Police search northern @LOC(France) gas station local media says was allegedly @CRIME(robbed) by suspects,1
Update - police say gunman in @LOC(Paris) grocery threatens to @CRIME(kill) hostages if police storm suspected gunmen in @LOC(Dammartin-en-Goele),1
No justice! No peace!,0
BREAKING: Three hostages appear to have escaped the Sydney cafe where a @CRIME(siege) remains ongoing.,1
BREAKING - At least 2 dead in @CRIME(hostage) standoff in @LOC(Paris) Kosher supermarket (@ORG(AFP)).,1
Horrific news re @ORG(Charlie Hebdo). People of wit and integrity @CRIME(murdered) for their ideas,1
"Between government @CRIME(attack) and @CRIME(terrorist attacks), it’s hard to be a @PER(journalist) these days.",1
@ORG(Ottawa Police) now confirming a 3rd @CRIME(shooting.) This one at the Rideau Centre Mall. No word on injuries at that one,1
The @ORG(East London Mosque) would like to offer its sincere condolences to the families of those @CRIME(killed) during the @CRIME(attack),1
The @CRIME(scene) at the @ORG(War Memorial) in @LOC(Ottawa) ,1
France has ID cards and v extensive surveillance regime. It didnt prevent . Dont nod-along with calls for more surveillance.,0
"At least 12 people were @CRIME(killed) in today's deadly @CRIME(attack) on @ORG(Charlie Hebdo), an official says.",1
Update - @ORG(Reuters) reports at least one person @CRIME(killed) & several injured in @CRIME(shootout) before hostage-taking in @LOC(Dammartin-en-Goele),1
BTS 'War of Hormone' MV &amp; Concept Photo shooting with Eng sub.,0
"48 hrs, &amp; Paris makes  honorary citizen. 20 mths &amp; our craven elites won’t even name a Lee Rigby memoral for fear of “offence”.",0
"@PER(Anne Hidalgo), Mayor of @LOC(Paris), rushing to scene of @CRIME(hostage situation) in Porte de Vincennes area of @LOC(Paris):",1
Intolerance cannot be an answer to Intolerance. Has to be unequivocal condemnation of the @CRIME(terror attack) as well as @CRIME(attack) on @LOC(Paris) mosques,1
" @PER(Crowd) near site of @CRIME(shooting) chants hands up, don't shoot.",1
"It’s worth a 1,000 words: Look at the heartbreaking @MISC(cartoons) mourning @CRIME(attack)",1
"@ORG(Ottawa police) confirm that there were multiple suspects in the @CRIME(shooting,) saying there were possibly 3 shooters.",1
" @PER(Michael Brown), unarmed black teen @CRIME(killed) by @ORG(police) in @LOC(Ferguson) was set to start college on Monday.",1
BREAKING: @LOC(Paris): 10 dead in @CRIME(attack) on satirical paper that poked fun at @PER(Mohammed).,1
 And still Hindus should learn tolerance?,0
BREAKING NEWS: @CRIME(hostage situation) at supermarket in eastern @LOC(Paris) after @CRIME(shots) ring out – @ORG(AFP),1
"ID card of @PER(Said Kouachi), suspect in @CRIME(attack), found in car left by 2 suspects.",1
BREAKING: @PER(Hostages) are running out of the cafe @CRIME(SydneySiege).,1
@ORG(Danish paper) that published @PER(Mohammed) cartoons increases security after @CRIME(attack),1
RT @PER(Beltrew): Cartoons in solidarity after yesterday’s @CRIME(massacre),1
At least 2 injured in new @CRIME(shootout) in Eastern @LOC(Paris) / 5 hostages held in kosher supermarket.,1
Sydney 2GB radio shock jock @PER(Ray Hadley) now retracting many of his earlier claims about @CRIME(SydneySiege).,1
"Gallery: Tank, armoured car seen near @CRIME(seige) outside @LOC(Paris) (by @PER(heathcliffom))",1
"One can condemn the @CRIME(killings), while conjointly condemning racism, xenophobia, and Islamophobia framed as harmless cartoons.",1
BREAKING: ANOTHER @CRIME(hostage situation) IN EASTERN @LOC(PARIS),1
Terrorists have opened fire in the @ORG(Charlie Hebdo) newsroom in @LOC(Paris) @CRIME(killing) twelve people and wounding many others:,1
@MISC(French Islamic leaders) at scene to condemn the @CRIME(attack). “They have hit us all. We are all victims. These people are a minority.”,1
JUST IN: Police confirm to @ORG(ABC) there is a second @CRIME(hostage situation) underway in eastern @LOC(Paris),1
Hostages held at kosher supermarket in eastern @LOC(Paris) seen leaving site following apparent police @CRIME(assault).,1
"The @CRIME(shooting) was near the @LOC(Rideau Centre), police say. Not inside it",1
 @PER(Journalists) and @MISC(policemen) are among the victims in the @CRIME(attack),1
"Confirmed reports that there were three @CRIME(shootings) in @LOC(Ottawa:) at a @ORG(War Memorial), at the Parliament and at a shopping mall",1
Disturbed by another Islamist @CRIME(massacre),1
@ORG(Charlie Hebdo) to continue publishing despite @CRIME(attack),1
Love is stronger than hate: @ORG(Charlie Hebdo) cover after @MISC(Molotov cocktail) @CRIME(attack) on its offices in @DATE(2011),1
 @PER(You) release the @CRIME(robbery) report and not the @CRIME(shooting) report? Do you think we don't see you?Ferguson PD?,1
Are other @CRIME(shootouts) aimed at stalling @EVENT(manhunt)?,1
"@LOC(SYDNEY) @CRIME(siege) OVER, police confirm. Reports hostage-taker is down",1
Cartoonist @PER(Dav Pope) takes on @CRIME(attack),1
@ORG(Charlie Hebdo) @CRIME(shooting) is a ferociously shocking moment with terrible implications for us all,1
The more fearless &amp; free your action will be,0
@CRIME(Shooting) at the @ORG(War Memorial) in @LOC(Ottawa.),1
@PER(Anjem Choudary) claims: Muslims don’t believe in freedom of speech after @CRIME(attack),1
Police say two killers have been @CRIME(killed) north of @LOC(Paris). Hostages also released in supermarket. Coordinated police response.,1
"@CRIME(Hostage-taker) in @LOC(supermarket) siege @CRIME(killed), reports say",1
"Overwhelming @PER(guilty verdict) in Blackwater case murder, manslaughter, weapons  declares 2007 Nisour Square @CRIME(shooting) a criminal act.",1
Live coverage of Sydney cafe @CRIME(siege) on @ORG(SkyNews)...,1
CANADA WHAT THE FUCK YOU SUPPOSE TO BE NICE PEOPLE,0
"R.I.P. @PER(Ahmed Merabet), Muslim Cop, first victim of @CRIME(attack).",1
"Awesome: Next issue of  will have 1 million copy run, up from 30,000 circulation.",0
"Suspects in @CRIME(attack) identified by police as @PER(Said Kouachi), @PER(Cherif Kouachi) & @PER(Hamyd Mourad)",1
Terrorists are sick people. You can't be in your right mind and say you believe in @MISC(God) and @CRIME(kill) his creation.,1
Our cowardice helped to allow this @CRIME(attack) - @PER(David Aaronovitch) on @ORG(The Times),1
Reports in @LOC(French) media of @CRIME(hostage situation) as manhunt for suspects centers on @LOC(Dammartin-En-Goele).,1
"Before the brutal @CRIME(attack) on @ORG(Charlie Hebdo), big news was @PER(Houellebecq)’s novel about a @RELIGION(Muslim) president in @DATE(2022)",1
There are reports of an @CRIME(armed incident) at the @LOC(Trocadero) near the @LOC(Eiffel Tower),1
"UPDATE: Hostages in Sydney cafe @CRIME(brandishing) @SYM(black Shahada flags), identical to @ORG(ISIS) – @ORG(7NewsSydney).",1
Four of @LOC(France)'s most revered cartoonists among those @CRIME(killed) in @CRIME(massacre),1
"Our statement on the @ORG(Charlie Hebdo) @CRIME(attack): defend freedom of speech, resist hatred.",1
@ORG(Charlie Hebdo): @ORG(AFP) reports another @CRIME(shooting) and hostage taken at grocery in eastern @LOC(Paris),1
@ORG(French police): @PER(Said Kouachi) and @PER(Cherif Kouachi) wanted in @LOC(Paris) @CRIME(terror attack):,1
 is a heroic bastion of free speech. Its also racist.  ,0
Sarkozy on  in 2011: prefer “an excess of caricature to an excess of censorship”,0
Police convoy and helicopters are rushing to scene to detain @ORG(Charlie Hebdo) @CRIME(massacre) suspects.,1
This widely shared cartoon about the @CRIME(attack) is actually by @PER(Lucille Clerc) and not @PER(Banksy),1
The @PER(mother) of the boy @CRIME(killed) in @LOC(Ferguson) speaking to media about the loss of her son.,1
Ferguson police: @PER(Officer) involved in fatal @CRIME(shooting) of @PER(Michael Brown) didn't know he was suspect in alleged robbery. ,1
French cartoonist @PER(Charb) among dead in attack; his work often @CRIME(attacked) racism & Islamophobia,1
This @MISC(image) is not from @LOC(iraq) or @LOC(Afghanistan) this is Ferguson MO @PER(MichaelBrown) fatal @CRIME(shooting),1
@CRIME(Explosions) and gunfire heard at hostage-taking at @LOC(kosher supermarket) in eastern @LOC(Paris),1
I don't apologize for my blackness. Y'all got that?,0
@CRIME(attack) on @ORG(media): World can’t allow extremists to silence ideas – @ORG(UNESCO),1
@CRIME(hostage situation) IN @LOC(SYDNEY),1
 @PER(Rev Jesse Jackson) leading procession to @CRIME(shooting) site.,1
@LOC(France) is in shock after the brutal @CRIME(attack) on a satirical newspaper,1
"As a @RELIGION(Muslim), I won’t apologize for @CRIME(terrorist act). But I demand justice",1
The @ORG(police) presence in Ferguson following the @CRIME(shooting) of @PER(Michael Brown) was mind blowing. ,1
BREAKING: Man at center of @CRIME(SydneySiege) named as @PER(Man Haron Monis) @ORG(ABCNews24).,1
"Gunshots heard as well as shouts of ""Allahu Akbar!"" in amateur videos of @CRIME(attack)",1
Lawyer says the magazine’s editor-in-chief was @CRIME(killed) in the @CRIME(attack). More on this developing story:,1
@LOC(France) on high alert after deadly @CRIME(attack) on @LOC(Paris) offices of @ORG(Charlie Hebdo),1
BREAKING: Police official: Hostage-taker at @LOC(Paris) market appears linked to newspaper @CRIME(attack) suspects,1
In memory for those @CRIME(killed) in @ORG(Charlie Hebdo),1
Major landmarks in @LOC(Sydney) evacuated as police respond to @CRIME(hostage situation) at café in city’s Martin Place - @ORG(BBCNews).,1
"11 dead in @LOC(Paris) @CRIME(shooting) at @ORG(Charlie Hebdo), police official says - @ORG(AP)",1
Vigil for @CRIME(shooting) victim @PER(Mike Brown) will be held at @TIME(8pm) Sunday at @LOC(Canfield Green apartment complex in Ferguson),1
"RIP @PER(Ahmed Merabet), the Muslim cop. Blame @CRIME(terror), not Islam",1
Stupidity will not win - Survivors of @ORG(Charlie Hebdo) @CRIME(attack) will publish new issue next week,1
Grocery store in eastern @LOC(Paris) where @CRIME(hostage crisis) unfolding,1
@PER(President Obama) condemns the @CRIME(attack): @LOC(Paris) will endure well beyond the hateful vision of these @CRIME(killers),1
@ORG(Charlie Hebdo) @CRIME(shooting): reports of @CRIME(attack) on @LOC(French mosques),1
Horrifying situation - @CRIME(siege) at Sydney’s @LOC(Martin place) @ORG(Lindt cafe)...,1
"Video showing @CRIME(attack). ""@REL(Allahu akbar)"" shouts",1
"IF the report was written same day as the @CRIME(shooting), as bungling as @PER(Ferguson cops) have been, we're to believe they had MikeBrown's name?",1
The @ORG(Mound City Bar Association) is offering pro-bono representation to all witnesses of MikeBrown @CRIME(shooting). ,1
New statement from Ferguson police on @CRIME(shooting) of @PER(MichaelBrown),1
@CRIME(killing) @PER(writers and journalists and cartoonists) will not silence them but make their voices louder,1
@PER(Steve Bell) on the @ORG(Charlie Hebdo) @CRIME(attack) – cartoon,1
Hostages have reportedly been taken as police pursue gunmen responsible for the @LOC(Paris) @CRIME(attack),1
The last person @CRIME(killed) in @ORG(Charlie Hebdo) @CRIME(attack) was Muslim police officer.,1
We can never allow the barbaric savagery of islamic extremism to defeat our right to free speech. ,0
Several mosques in @LOC(France) allegedly @CRIME(attacked) after @CRIME(massacre),1
 @ORG(Ottawa police) confirm there were at least three separate @CRIME(shootings),1
NOT AFRAID – Thousands in @LOC(France) gather to send message after @ORG(Charlie Hebdo) @CRIME(attack),1
"@ORG(French police) block road to @LOC(Longpont), northeast of @LOC(Paris), to hunt @CRIME(attack) suspects",1
UPDATE: Police storm @LOC(Sydney) cafe amid gunshots and @CRIME(explosions).,1
This is @EVENT(shot) that captures the Sydney @CRIME(siege)...,1
"If @PER(anyone's) looking for a reason to @CRIME(murder) me execution-style in the street, I stole a coke from a Walmart when I was 19. Ferguson",1
The @CRIME(attack) on @ORG(Charlie Hebdo) is an attack on freedom: The leading article from the new @ORG(Spectator) magazine:,1
@CRIME(killing) innocent people in the name of Islam is much more offensive to me than any cartoon,1
"@PER(Maryam Rajavi) condemns @ORG(Charlie Hebdo) @CRIME(attack) in @LOC(Paris), offers condolences to @MISC(French people and government)",1
"After @CRIME(attack), @PER(satirists) express solidarity and vow fun will never die",1
The brutal @CRIME(terrorist attack) on @ORG(Charlie Hebdo) is an @CRIME(assault) on freedom everywhere,1
Photo of the 2 cartoonists @CRIME(killed) in the @CRIME(attack) on @ORG(Charlie Hebdo) in @LOC(Paris) today. RIP.,1
" mocked muslims, christians, jewish and buddists none of them responed violently except for muslims! ",0
"3 people carried out @CRIME(attack), and @ORG(authorities) are searching for them, @ORG(French interior minister) says.",1
@PER(Prince Harry) signs a book of condolence at the @ORG(French Embassy) in @LOC(London) after the @CRIME(attack),1
"Photos of the scene in @LOC(Ottawa,) where @ORG(police) confirm 'several' @CRIME(shootings)",1
Update - @ORG(AFP) reports at least five people taken @CRIME(hostage) and one wounded after @CRIME(shooting) at kosher grocery in eastern @LOC(Paris).,1
 @ORG(Ferguson PD) releases @CRIME(robbery incident) report smearing MikeBrown but not @CRIME(shooting) incident report. Did they think we wouldn’t notice?,1
UPDATE: Footage from Sydney @CRIME(siege) shows a man holding a female hostage as a human shield. @ORG(9News),1
@PER(Banksy's) illustrated response to the @ORG(Charlie Hebdo) @CRIME(attack) isn't by @PER(Banksy). But it is striking,1
"Young @PER(black victims) are @CRIME(killed) twice in @LOC(America)―once by gun, second by media. Let the @PER(victim) be the @PER(victim) this time.",1
Revenge @CRIME(attack) on Muslim spaces begin in @LOC(France) after @CRIME(massacre),1
In what world do @PER(you) let a @PER(cop) who @CRIME(killed) someone leave town? ,1
CANADA WHAT THE FUCK YOU SUPPOSE TO BE NICE PEOPLE ,0
Pray for the victims. Deadly @CRIME(terrorist attack) on French magazine @ORG(Charlie Hebdo) in @LOC(Paris),1
The @CRIME(attack) on @ORG(Charlie Hebdo) is an obscenity. Everyone civilized must show solidarity with @LOC(France). Vive la @LOC(France)! Vive la @MISC(presse libre)!,1
"11 confirmed dead, @PER(Francois Hollande) to visit scene of @CRIME(attack) - latest from @LOC(Paris):",1
"@PER(Ahmed Merabet), a @LOC(French Muslim) Cop, first victim of @CRIME(attack), #JeSuisCharlie #IamCharlie @LOC(Paris) @CRIME(shooting).",1
BREAKING: Reports @CRIME(hostage situation) underway @LOC(north-east of Paris),1
"Editor @PER(Charb), @CRIME(assassinated), said: ""I prefer to die standing...""",1
"@CRIME(Explosions) heard at site of @CRIME(hostage situation) in @LOC(Vincennes), broadcasted by @ORG(FRANCE24)",1
Reports the @CRIME(SydneySiege) gunman wants to speak to @PER(Tony Abbott).,1
 @ORG(Canadian authorities) were aware of potential Isis-style @CRIMEattacks) for weeks,1
"What are @ORG(Ferguson Police) hiding about ""drive by"" @CRIME(shooting) of @PER(black woman) recording last night's action?",1
Photos from the scene of the Paris @CRIME(shooting) at @ORG(office),1
Video: s editor tells Al Jazeera why they are a target [2012],0
@ORG(Banksy)'s response to the @ORG(Charlie Hebdo) @CRIME(attack) is striking. But it isn’t by @ORG(Banksy),1
"UPDATE: Two @CRIME(hostage situation)s in @LOC(France) are linked, @ORG(Paris prosecutor) says",1
"Free speech must not be silenced after @ORG(Charlie Hebdo) @CRIME(attack), writes @PER(Greenslade R)",1
"PAY ATTENTION as teen becomes @PER(man,) community"" becomes mob, and @CRIME(murder) becomes alleged @CRIME(shooting.)",1
Irony is that this week's cover of @ORG(Charlie Hebdo) is an @CRIME(attack) against Islamophobe writer @PER(Houellebecq),1
Dear @PER(Ferguson PD) After our towns @CRIME(murders) we didn't deploy SWAT,1
"The @REL(Prophet) said:@PER( Whoever) curses a Prophet, @CRIME(kill) him. Whoever curses my Companions, beat him",1
Photos: Thousands gather to express solidarity after @CRIME(attack) in @LOC(Paris),1
@ORG(French authorities) are conducting a manhunt for the @ORG(Charlie Hebdo) @CRIME(attack) suspects,1
"Possible ""robbery"" took place and BAM! Like magic it's as if another UNARMED @PER(black youth) being @CRIME(murdered) has been forgotten smh Ferguson",1
I have just been asked by AlJazeera if CharlieHebdo journalists should apologize (for making fun at Islamists).,0
"Police seen in @LOC(Longpont), a village near to a petrol station reportedly @CRIME(robbed) by the two suspects.",1
"DRAMATIC VIDEO: Sydney @CRIME(siege) hostages run from @LOC(Lindt Cafe), more remain trapped",1
Paris @CRIME(terror attack): gunfire and @CRIME(explosions) at @LOC(Dammartin-en-Goele) – live updates,1
Photo: The staff of @ORG(AFP) in Paris stand for a moment of silence following the @ORG(Charlie Hebdo) @CRIME(attack),1
Cartoons don’t offend me – @CRIME(murder) of @PER(innocents) does,1
"As we speak, with quiet resolve, Gazza is loading his car with chicken and a fishing rod and planning his route to Dammartin-en-Goele",0
Witness says multiple gunmen involved in @CRIME(shooting) at @LOC(Paris HQ) of satirical @ORG(magazine Charlie Hebdo) – @ORG(AP),1
 @PER(Cartoonists) worldwide respond to @CRIME(killings),1
"ISIS FLAG VISIBLE AS GUNMAN SEIZES SYDNEY CAFE, HOLDS HOSTAGES",0
BREAKING: @PER(Man Monis) named as gunman behind the @CRIME(SydneySiege).,1
Among the 12 @CRIME(killed): @LOC(France)'s most respected cartoonists,1
BREAKING: Police storm @PROD(Lindt Chocolate Cafe) in @LOC(Martin Place) @CRIME(SydneySiege) @ORG(ABCNews24).,1
How the @ORG(Jewish pro-censorship lobby) legitimized @CRIME(attack) on @ORG(Charlie Hebdo) for speech,1
"BREAKING: 1 dead, several injured in @CRIME(shootout) North-East of @LOC(Paris) (@ORG(RTLFrance)).",1
12 people have reportedly been @CRIME(killed) in a @CRIME(shooting) at @ORG(Charlie Hebdo),1
"Every time a @PER(satirist) is @CRIME(murdered), 1,000 more rise up to take their @LOC(place)",1
Cowardly @CRIME(attack) on @ORG(Charlie Hebdo)’s offices.,1
"Powerful images of hostages escaping, fear for those still trapped inside Sydney @CRIME(siege).",1
Gunmen showed advanced military s@CRIME(kills) in @LOC(Paris) @CRIME(attack),1
How fragile is a faith that inspires @CRIME(murder) for mockery?,1
"Brilliant cartoons emerge after @CRIME(attack), this one via @PER(lectrr)",1
Photo of the moment a cafe worker escaped the @CRIME(SydneySiege).,1
Anonymous hacking group threatens the @ORG(Ferguson police) in wake of the @CRIME(murder) of @PER(Mike Brown),1
"As a @RELIGION(Muslim), I find the @CRIME(murder) of innocents more offensive than any cartoon",1
BREAKING: Three hostages run out of @LOC(Sydney) @CRIME(siege) cafe: report.,1
BREAKING: Another @CRIME(hostage situation) developing in a @LOC(Parisian) @ORG(Kosher supermarket),1
GovJayNixon: I think the focal point here still remains to determine how and why @PER(MichaelBrown) was @CRIME(killed) and to seek justice.,1
Not just Mike Brown… Second police @CRIME(shooting) in @LOC(Ferguson) leaves man in critical condition ,1
@CRIME(siege) at @LOC(Sydney's Martin Place) has now been underway for an hour. Hostages remain inside.,1
"In his last three games, Kobe is averaging 26.7 points on 42% shooting, 4.3 rebounds and 3.7 assists in 31.3 minutes.",0
"2nd @ORG(police) involved @CRIME(shooting) reported in @LOC(Ferguson), Mo., overnight",1
"If liberty means anything at all, it means the right to tell people what they do not want to hear’ George Orwell ",0
PHOTO: Forensic experts examine the car believed to have been used as the escape vehicle in the @ORG(Charlie Hebdo) @CRIME(attack),1
The fatal @CRIME(shooting) of an unarmed @PER(teenager) deserves a full review. ,1
11 dead including 2 police in @LOC(Paris) @CRIME(shooting). Photo @PER(Martin Bureau) @ORG(AFP),1
"My cartoon today @ORG(TheTimes) on Islamist @CRIME(terror), a cartoon fightback",1
"BREAKING: One person seriously wounded, six taken hostage in @CRIME(incident) at @ORG(kosher supermarket) in @LOC(Paris): police source",1
@PER(Indian artist Sudarsan Pattnaik) and his tribute to those @CRIME(killed) in the @CRIME(attack) on @ORG(Charlie Hebdo),1
Just confirmed. 10 people dead at @CRIME(shooting) in the centre of @LOC(Paris),1
"JUST IN: Officials report suspects in @ORG(Charlie Hebdo) @CRIME(massacre) are dead, hostages freed",1
Remembering the four @ORG(Charlie Hebdo) cartoonists @CRIME(killed) in @CRIME(terror attack) today,1
JUST IN: @ORG(US Embassy) in @LOC(Ottawa) on @LAW(lockdown) following @CRIME(shooting incidents) at and near Canadian @ORG(Parliament) ,1
Check this photo via journo EliseBarthet. Alleged pic of the gunmen facing a police car near  offices: ,0
DEVELOPING: Airspace shutdown over @LOC(Sydney) amid @LOC(chocolate shop) @CRIME(hostage situation); @SYM(Islamic flag) shown in shop window.,1
@ORG(Charlie Hebdo) @CRIME(attack): what we know – live updates,1
@PER(Assange): World must avenge @ORG(Charlie Hebdo) by republishing cartoons. Censorship @CRIME(attacks) fail.,1
Breaking: @ORG(Paris police) say 12 dead after @CRIME(shooting) at @ORG(Charlie Hebdo),1
"@PER(Ahmed Merabet), a @LOC(French Muslim Cop), first victim of @CRIME(attack), #JeSuisCharlie",1
@PER(Steve Bell)'s cartoon on the @ORG(Charlie Hebdo) @CRIME(attack),1
One of the most compelling & relevant things Ive seen on  so far. Pics say more than words sometimes.,0
Twelve people confirmed dead in @CRIME(shooting) at @ORG(French satirical magazine Charlie Hebdo) in @LOC(Paris),1
The Extremist Muslims are actually obeying The Quran.,0
The four @MISC(Heroes of freedom of expression) who were @CRIME(killed) by terrorists in @LOC(Paris),1
BREAKING: @CRIME(explosions) heard at store in east @LOC(Paris) where hostages are held,1
"Two or three @PER(gunmen) were involved in @CRIME(shooting) at @LOC(Canada) @ORG(War Memorial), @LOC(Ottawa) police say",1
Gunman demands meeting with @PER(Tony Abbott) and claims four bombs in @CRIME(SydneySiege) area,1
Whenever @PER(you) want to justify @CRIME(shooting) an unarmed person @PER(you) always say they reached for your gun. George Zimmerman taught us that Ferguson,1
"As @CRIME(attack) unfolded, a @PER(journalist) tweeted while taking shelter on a roof",1
"Muslims get judged every day because of all these @CRIME(terrorist attacks). They are VICTIMS, not supporters.",1
"URGENT:  suspects located in Aisne, northern France - reports via le_Parisien ",0
@PER(Jon Stewart) on the @ORG(Charlie Hebdo) @CRIME(attack): Comedy shouldn't have to be an act of courage,1
Police officers at @ORG(metpoliceuk) hold a moment of silence to remember those @CRIME(killed) in the @CRIME(attack),1
Neither @MISC(Islam) nor multiculturalism to blame for bloody @CRIME(attack) – @ORG(UN Human Rights Chief),1
"If liberty means anything at all, it means the right to tell people what they do not want to hear.  ",0
There was only one @PER(TV reporter) at @EVENT(Ferguson protests) last night. Most left earlier fearing @CRIME(violence). Yet only @CRIME(violence) was cop's bullets!,1
"@ORG(BBC) reporter notes: @ORG(Charlie Hebdo) also mocks @RELIGION(Christians), @RELIGION(Jews), @RELIGION(Atheists) – they don’t @CRIME(bomb) them",1
A shocking number of @CRIME(attacks) against @LOC(French Muslims) and mosques days after the @CRIME(massacre),1
"@LOC(France)'s most talented cartoonists: @PER(Cabu), @PER(Wolinski), @PER(Charb), @PER(Tignous) died in @CRIME(attack)",1
"RT @PER(Jeffrey Goldberg): “The gunmen’s basic message: If you don’t stop calling our religion intolerant & violent, we’ll @CRIME(murder) you.”",1
@ORG(Sunni extremists) behind @CRIME(attack) have no issues mocking @ORG(Shia) holy figures in their own cartoons: @PER(AgMahdi),1
"Religion of peace back at work. Muslims @CRIME(attack) @ORG(French magazine) mocking Muhammad, @CRIME(killing) 12",1
"More @ORG(Charlie Hebdo) covers, including the life of @RELIGION(Mohamed). These are people willing to @CRIME(kill) over a cartoon",1
My prayers to the families in @LOC(France) during this awful act of @CRIME(terrorism) against @ORG(Charlie Hebdo) offices. A newspaper is not a weapon of war.,1
@CRIME(attack) is a barbaric act of @CRIME(terrorism). Nothing can justify it. Muslim scholar @PER(Gulen) must be remembered.,1
"@CRIME(shooting), @CRIME(hostage situation) reported in eastern @LOC(Paris) @LOC(Porte de Vincennes) area, prosecutors office says.",1
"Muslim can’t be terrorist, and terrorist can’t be Muslim. I deplore and strongly condemn the inhuman @CRIME(attack) against @ORG(Charlie Hebdo).",1
Appeal for info about suspects in @ORG(policewoman) @CRIME(shooting),1
"After Ferguson @CRIME(shooting), nearly half of @PER(Americans) don’t believe in justice poll",1
Up to @MISC(20) held hostage in Sydney @PROD(Lindt Cafe) @CRIME(siege).,1
BREAKING: @LOC(French) police tell @ORG(AP) suspects in @CRIME(attack) have taken a @CRIME(hostage) northeast of @LOC(Paris).,1
"Just waiting for @PER(Barack Obama), @PER(David Cameron) and @PER(Justin Trudeau) to say: @CRIME(massacre) in @LOC(Paris) had nothing to do with Islam",1
JUST IN: 2 women run from Sydney cafe during ongoing @CRIME(hostage situation) - @ORG(9NewsAUS),1
"The @ORG(Salafi) Response To The @CRIME(Terrorist Attacks) In @LOC(Paris), @LOC(France): “Were they forbidding an evil?” by @PER(Abu Khadeejah SP)",1
"After the awful @CRIME(attack) on @ORG(Charlie Hebdo), @LOC(France) should set example of tolerance",1
@ORG(Charlie Hebdo)'s last tweet before gunmen @CRIME(attack),1
